"","AÑO","CONGLOME","DOMINIO","ESTRATO","LATITUD","LONGITUD","UBIGEO","AREA","C_DPTO","C_PROV"
"6392","2022","018289","8",1,-11.9986972808838,-77.0130844116211,"150132",1,"1501","1501"
"6393","2022","018292","8",1,-12.0471506118774,-76.9850387573242,"150137",1,"1501","1501"
"6394","2022","018293","8",1,-12.0551481246948,-77.0031204223633,"150111",1,"1501","1501"
"6395","2022","018294","8",1,-12.1344089508057,-76.9634094238281,"150133",1,"1501","1501"
"6396","2022","018295","8",1,-12.2030401229858,-76.9526214599609,"150142",1,"1501","1501"
"6397","2022","018296","8",1,-12.2417640686035,-76.9234237670898,"150142",1,"1501","1501"
"6398","2022","018297","8",1,-12.1177530288696,-76.8660736083984,"150123",1,"1501","1501"
"6399","2022","018298","8",1,-12.2757968902588,-76.8406066894531,"150119",1,"1501","1501"
"6400","2022","018299","8",1,-11.8323192596436,-77.100959777832,"150125",1,"1501","1501"
"6401","2022","018300","8",1,-11.9164733886719,-77.0140838623047,"150110",1,"1501","1501"
"6402","2022","018302","8",1,-12.0129499435425,-76.8701171875,"150103",1,"1501","1501"
"6403","2022","018303","8",1,-12.005615234375,-76.8424072265625,"150103",1,"1501","1501"
"6404","2022","018305","8",1,-12.1366968154907,-76.9507675170898,"150143",1,"1501","1501"
"6405","2022","018307","8",1,-11.8201198577881,-77.1483840942383,"150139",1,"1501","1501"
"6406","2022","018308","8",1,-11.7578592300415,-77.1473159790039,"150102",1,"1501","1501"
"6407","2022","018309","8",1,-11.924614906311,-76.9932022094727,"150132",1,"1501","1501"
"6408","2022","018311","8",1,-12.0820350646973,-76.8735275268555,"150109",1,"1501","1501"
"6409","2022","018312","8",1,-11.9942426681519,-77.0705337524414,"150117",1,"1501","1501"
"6410","2022","018313","8",1,-12.0696201324463,-77.0743865966797,"150121",1,"1501","1501"
"6411","2022","018314","8",1,-12.0828762054443,-77.0912475585938,"150136",1,"1501","1501"
"6412","2022","018315","8",1,-12.0838794708252,-77.0499496459961,"150113",1,"1501","1501"
"6413","2022","018316","8",1,-12.1027221679688,-77.0001068115234,"150130",1,"1501","1501"
"6414","2022","018317","8",1,-12.1160659790039,-77.0267486572266,"150122",1,"1501","1501"
"6415","2022","018318","8",1,-12.1210050582886,-77.0032272338867,"150141",1,"1501","1501"
"6416","2022","018319","8",1,-12.1353321075439,-77.0158843994141,"150140",1,"1501","1501"
"6417","2022","018320","8",1,-12.1752195358276,-76.9947891235352,"150108",1,"1501","1501"
"6418","2022","018321","8",1,-11.7858896255493,-77.1554107666016,"150139",1,"1501","1501"
"6419","2022","018322","8",1,-12.0058631896973,-77.0845336914062,"150135",1,"1501","1501"
"6420","2022","018323","8",1,-12.0302896499634,-77.0706329345703,"150135",1,"1501","1501"
"6421","2022","018324","8",1,-12.0054979324341,-77.0782241821289,"150117",1,"1501","1501"
"6422","2022","018325","8",1,-11.9852724075317,-77.0541839599609,"150112",1,"1501","1501"
"6423","2022","018326","8",1,-12.0151891708374,-77.0098342895508,"150132",1,"1501","1501"
"6424","2022","018328","8",1,-12.053261756897,-77.052978515625,"150105",1,"1501","1501"
"6425","2022","018329","8",1,-12.0735721588135,-77.0196228027344,"150115",1,"1501","1501"
"6426","2022","018330","8",1,-12.1699018478394,-77.0220642089844,"150108",1,"1501","1501"
"6427","2022","018331","8",1,-12.1546516418457,-76.9572982788086,"150143",1,"1501","1501"
"6428","2022","018332","8",1,-11.8924226760864,-77.0200424194336,"150106",1,"1501","1501"
"6429","2022","018333","8",1,-11.9773149490356,-77.1101226806641,"150135",1,"1501","1501"
"6430","2022","018334","8",1,-11.9475975036621,-77.0765686035156,"150117",1,"1501","1501"
"6431","2022","018335","8",1,-11.9537754058838,-77.0797576904297,"150117",1,"1501","1501"
"6432","2022","018336","8",1,-11.9942646026611,-77.0499420166016,"150112",1,"1501","1501"
"6433","2022","018337","8",1,-11.9648704528809,-76.9893264770508,"150132",1,"1501","1501"
"6434","2022","018338","8",1,-12.0071420669556,-76.9922943115234,"150132",1,"1501","1501"
"6435","2022","018339","8",1,-11.986026763916,-76.7801208496094,"150107",1,"1501","1501"
"6436","2022","018340","8",1,-12.0118894577026,-76.8233871459961,"150103",1,"1501","1501"
"6437","2022","018341","8",1,-12.0506153106689,-77.00927734375,"150111",1,"1501","1501"
"6438","2022","018342","8",1,-12.0695610046387,-77.0202713012695,"150115",1,"1501","1501"
"6439","2022","018343","8",1,-12.0717134475708,-77.0186004638672,"150115",1,"1501","1501"
"6440","2022","018344","8",1,-12.2013816833496,-76.9725952148438,"150142",1,"1501","1501"
"6441","2022","018345","8",1,-12.1421060562134,-76.9414825439453,"150143",1,"1501","1501"
"6442","2022","018347","8",1,-11.820972442627,-77.1038131713867,"150125",1,"1501","1501"
"6443","2022","018350","8",1,-11.9286832809448,-76.6793975830078,"150118",1,"1501","1501"
"6444","2022","018351","8",1,-11.981330871582,-76.8322982788086,"150118",1,"1501","1501"
"6445","2022","018352","8",1,-12.0591173171997,-76.9975357055664,"150111",1,"1501","1501"
"6446","2022","018354","8",1,-11.962420463562,-77.0354995727539,"150110",1,"1501","1501"
"6447","2022","018355","8",1,-11.9012861251831,-76.9415283203125,"150132",1,"1501","1501"
"6448","2022","018357","8",1,-12.1531829833984,-76.9330444335938,"150143",1,"1501","1501"
"6449","2022","018359","2",2,-11.1178970336914,-77.6108245849609,"150801",1,"1502","1508"
"6450","2022","018360","2",3,-10.8025283813477,-77.7461242675781,"150205",1,"1502","1502"
"6451","2022","018361","2",2,-11.105299949646,-77.5821533203125,"150810",1,"1502","1508"
"6452","2022","018362","2",4,-12.6576681137085,-76.6341781616211,"150509",1,"1502","1505"
"6453","2022","018363","2",3,-10.7474718093872,-77.7614059448242,"150201",1,"1502","1502"
"6454","2022","018364","2",4,-11.022255897522,-77.6411895751953,"150812",1,"1502","1508"
"6455","2022","018365","2",3,-11.4874563217163,-77.2124633789062,"150601",1,"1502","1506"
"6456","2022","018366","2",5,-12.6378679275513,-76.6552124023438,"150513",1,"1502","1505"
"6457","2022","018367","2",2,-13.0663862228394,-76.348274230957,"150501",1,"1502","1505"
"6458","2022","018368","2",2,-11.1364822387695,-77.599967956543,"150801",1,"1502","1508"
"6459","2022","018369","2",5,-12.6078634262085,-76.6428680419922,"150515",1,"1502","1505"
"6460","2022","018370","2",2,-13.0730667114258,-76.2919158935547,"150510",1,"1502","1505"
"6461","2022","018371","2",3,-11.493558883667,-77.2104721069336,"150601",1,"1502","1506"
"6462","2022","018372","2",3,-10.7953004837036,-77.7225570678711,"150204",1,"1502","1502"
"6463","2022","018373","2",3,-11.5643215179443,-77.2678756713867,"150605",1,"1502","1506"
"6464","2022","018374","2",4,-12.6609029769897,-76.6297760009766,"150509",1,"1502","1505"
"6465","2022","018375","2",3,-10.7466096878052,-77.7454299926758,"150201",1,"1502","1502"
"6466","2022","018376","2",4,-11.0232696533203,-77.62841796875,"150812",1,"1502","1508"
"6467","2022","018377","2",4,-10.9334449768066,-77.652099609375,"150812",1,"1502","1508"
"6468","2022","018378","2",3,-11.4691572189331,-77.2112121582031,"150601",1,"1502","1506"
"6469","2022","018379","2",4,-12.6527643203735,-76.627815246582,"150509",1,"1502","1505"
"6470","2022","018380","2",2,-13.0546770095825,-76.3539352416992,"150507",1,"1502","1505"
"6471","2022","018381","2",2,-11.1454830169678,-77.596321105957,"150801",1,"1502","1508"
"6472","2022","018382","2",5,-13.0163059234619,-76.4730072021484,"150504",1,"1502","1505"
"6473","2022","018384","2",4,-10.6778659820557,-77.8208694458008,"150202",1,"1502","1502"
"6474","2022","018385","2",2,-11.1237087249756,-77.6069641113281,"150801",1,"1502","1508"
"6475","2022","018386","2",3,-11.5682821273804,-77.2708206176758,"150605",1,"1502","1506"
"6476","2022","018387","2",2,-13.0754299163818,-76.3908843994141,"150501",1,"1502","1505"
"6477","2022","018388","2",3,-10.7808361053467,-77.7509231567383,"150201",1,"1502","1502"
"6478","2022","018389","2",4,-10.9721984863281,-77.6476364135742,"150812",1,"1502","1508"
"6479","2022","018390","2",3,-11.492299079895,-77.1946563720703,"150601",1,"1502","1506"
"6480","2022","018391","2",4,-12.6689167022705,-76.6206359863281,"150509",1,"1502","1505"
"6481","2022","018392","2",2,-13.0558528900146,-76.3477096557617,"150507",1,"1502","1505"
"6482","2022","018393","2",3,-10.7611331939697,-77.6423721313477,"150204",1,"1502","1502"
"6483","2022","018394","2",4,-10.9589080810547,-77.6506805419922,"150812",1,"1502","1508"
"6484","2022","018395","2",2,-13.0657339096069,-76.3737564086914,"150501",1,"1502","1505"
"6485","2022","018396","2",2,-11.1134204864502,-77.6077423095703,"150801",1,"1502","1508"
"6486","2022","018397","2",2,-11.0868577957153,-77.5979690551758,"150805",1,"1502","1508"
"6487","2022","018398","2",3,-11.4910182952881,-77.2025680541992,"150601",1,"1502","1506"
"6488","2022","018399","2",2,-13.079270362854,-76.3868103027344,"150501",1,"1502","1505"
"6489","2022","018400","2",3,-10.8100709915161,-77.7127914428711,"150204",1,"1502","1502"
"6490","2022","018401","2",2,-11.0812091827393,-77.5739974975586,"150810",1,"1502","1508"
"6491","2022","018402","2",3,-11.4495973587036,-77.2675933837891,"150601",1,"1502","1506"
"6492","2022","018403","2",5,-8.96431827545166,-77.2390594482422,"150502",1,"1502","1505"
"6493","2022","018404","2",2,-13.0731372833252,-76.3181076049805,"150510",1,"1502","1505"
"6494","2022","018405","2",2,-11.3553133010864,-77.4312057495117,"150801",1,"1502","1508"
"6495","2022","018406","2",2,-11.0734262466431,-77.5851135253906,"150810",1,"1502","1508"
"6496","2022","018408","2",2,-11.1249437332153,-77.6114044189453,"150801",1,"1502","1508"
"6497","2022","018409","2",4,-10.6751976013184,-77.8076477050781,"150202",1,"1502","1502"
"6498","2022","018410","2",2,-11.0972375869751,-77.5998382568359,"150805",1,"1502","1508"
"6499","2022","018411","2",3,-11.4908027648926,-77.2087097167969,"150601",1,"1502","1506"
"6500","2022","018412","2",2,-13.0599002838135,-76.3577270507812,"150507",1,"1502","1505"
"6501","2022","018413","2",3,-10.7979297637939,-77.7097549438477,"150204",1,"1502","1502"
"6502","2022","018414","2",2,-11.0922613143921,-77.5854568481445,"150810",1,"1502","1508"
"6503","2022","018415","2",3,-11.5042676925659,-77.2034301757812,"150601",1,"1502","1506"
"6504","2022","018416","2",5,-12.953200340271,-76.3864364624023,"150512",1,"1502","1505"
"6505","2022","018417","2",2,-13.0439777374268,-76.3897933959961,"150507",1,"1502","1505"
"6506","2022","018418","2",2,-11.114330291748,-77.5835418701172,"150810",1,"1502","1508"
"6507","2022","018421","2",3,-10.7475957870483,-77.7590866088867,"150201",1,"1502","1502"
"6508","2022","018422","2",2,-11.0991706848145,-77.6058578491211,"150805",1,"1502","1508"
"6509","2022","018423","2",3,-11.5014591217041,-77.2210311889648,"150601",1,"1502","1506"
"6510","2022","018426","2",3,-11.5540170669556,-77.2715454101562,"150605",1,"1502","1506"
"6511","2022","018428","2",5,-12.9507255554199,-76.3803787231445,"150512",1,"1502","1505"
"6512","2022","018429","2",2,-13.0928173065186,-76.3232650756836,"150510",1,"1502","1505"
"6513","2022","018432","2",2,-13.0717706680298,-76.3631973266602,"150501",1,"1502","1505"
"6514","2022","018433","2",2,-11.0941181182861,-77.6109771728516,"150805",1,"1502","1508"
"6515","2022","018434","2",3,-11.5811977386475,-77.2665100097656,"150605",1,"1502","1506"
"6516","2022","018435","2",2,-13.0748929977417,-76.3790435791016,"150501",1,"1502","1505"
"6517","2022","018437","2",5,-11.1380567550659,-77.1982345581055,"150811",1,"1502","1508"
"6518","2022","018439","2",4,-12.660041809082,-76.627799987793,"150509",1,"1502","1505"
"6519","2022","018440","2",5,-12.7622108459473,-76.6024780273438,"150502",1,"1502","1505"
"6520","2022","018441","2",2,-13.0609903335571,-76.3484191894531,"150507",1,"1502","1505"
"6521","2022","018444","2",3,-10.7531824111938,-77.7543029785156,"150201",1,"1502","1502"
"6522","2022","018445","2",2,-11.1018180847168,-77.5976638793945,"150801",1,"1502","1508"
"6523","2022","018446","2",2,-11.0687875747681,-77.5965194702148,"150806",1,"1502","1508"
"6524","2022","018447","2",3,-11.5032386779785,-77.206184387207,"150601",1,"1502","1506"
"6525","2022","018448","2",4,-10.6928157806396,-77.775032043457,"150203",1,"1502","1502"
"6526","2022","018449","2",2,-11.0646696090698,-77.5937194824219,"150806",1,"1502","1508"
"6527","2022","018450","2",3,-11.4910621643066,-77.3046798706055,"150605",1,"1502","1506"
"6528","2022","018451","2",5,-11.9268741607666,-76.6482620239258,"150714",1,"1502","1507"
"6529","2022","018452","2",5,-13.0422229766846,-76.423828125,"150514",1,"1502","1505"
"6530","2022","018453","2",3,-10.6900415420532,-77.6787490844727,"150201",1,"1502","1502"
"6531","2022","018454","2",3,-11.4383459091187,-77.224006652832,"150601",1,"1502","1506"
"6532","2022","018455","2",2,-13.0517587661743,-76.346809387207,"150507",1,"1502","1505"
"6533","2022","018456","2",2,-11.1231498718262,-77.5973968505859,"150801",1,"1502","1508"
"6534","2022","018457","2",3,-10.7543592453003,-77.7530670166016,"150201",1,"1502","1502"
"6535","2022","018458","2",2,-11.0994596481323,-77.595100402832,"150810",1,"1502","1508"
"6536","2022","018459","2",5,-12.5200595855713,-76.738899230957,"150505",1,"1502","1505"
"6537","2022","018460","2",3,-10.7447910308838,-77.775276184082,"150201",1,"1502","1502"
"6538","2022","018461","2",2,-11.0974950790405,-77.4072952270508,"150806",1,"1502","1508"
"6539","2022","018462","2",3,-11.5120573043823,-77.2555541992188,"150605",1,"1502","1506"
"6540","2022","018463","2",5,-12.4879455566406,-76.738037109375,"150505",1,"1502","1505"
"6541","2022","018464","2",2,-13.0757541656494,-76.3820266723633,"150501",1,"1502","1505"
"6542","2022","018465","2",2,-11.1266860961914,-77.6032180786133,"150801",1,"1502","1508"
"6543","2022","018466","2",5,-11.9234590530396,-76.6113052368164,"150714",1,"1502","1507"
"6544","2022","018467","2",2,-13.0849628448486,-76.2856979370117,"150510",1,"1502","1505"
"6545","2022","018468","2",2,-11.1107196807861,-77.6103363037109,"150801",1,"1502","1508"
"6546","2022","018469","2",4,-10.6951141357422,-77.776985168457,"150203",1,"1502","1502"
"6547","2022","018470","2",2,-11.1011400222778,-77.6014556884766,"150805",1,"1502","1508"
"6548","2022","018471","2",3,-11.4936103820801,-77.2042007446289,"150601",1,"1502","1506"
"6549","2022","018472","2",4,-10.6686983108521,-77.8115158081055,"150202",1,"1502","1502"
"6550","2022","018473","2",3,-10.8900880813599,-77.5014877319336,"150204",1,"1502","1502"
"6551","2022","018474","2",3,-11.5837955474854,-77.2613525390625,"150605",1,"1502","1506"
"6552","2022","018475","2",5,-11.5611038208008,-77.1709594726562,"150604",1,"1502","1506"
"6553","2022","018476","2",5,-12.9641208648682,-76.4153900146484,"150512",1,"1502","1505"
"6554","2022","018477","2",2,-13.032564163208,-76.3297653198242,"150510",1,"1502","1505"
"6555","2022","018478","2",3,-11.5032825469971,-77.291259765625,"150605",1,"1502","1506"
"6556","2022","018479","2",2,-13.2625913619995,-76.2759170532227,"150501",1,"1502","1505"
"6557","2022","018480","2",2,-11.1072378158569,-77.6073379516602,"150801",1,"1502","1508"
"6558","2022","018481","2",3,-10.7539186477661,-77.7621688842773,"150201",1,"1502","1502"
"6559","2022","018482","2",2,-11.0666608810425,-77.6025695800781,"150806",1,"1502","1508"
"6560","2022","018483","2",3,-11.5007429122925,-77.2025604248047,"150601",1,"1502","1506"
"6561","2022","018485","2",4,-10.6151599884033,-77.7676467895508,"150202",1,"1502","1502"
"6562","2022","018486","2",2,-11.07115650177,-77.5964889526367,"150806",1,"1502","1508"
"6563","2022","018487","2",3,-11.5936574935913,-77.2587509155273,"150605",1,"1502","1506"
"6564","2022","018488","2",5,-12.5245971679688,-76.727668762207,"150505",1,"1502","1505"
"6565","2022","018489","2",5,-13.0506887435913,-76.429931640625,"150514",1,"1502","1505"
"6566","2022","018490","2",3,-11.5347356796265,-77.210334777832,"150601",1,"1502","1506"
"6567","2022","018491","2",2,-13.0464925765991,-76.3703384399414,"150507",1,"1502","1505"
"6568","2022","018492","2",2,-11.1063966751099,-77.6008682250977,"150801",1,"1502","1508"
"6569","2022","018493","2",3,-10.7484302520752,-77.7625427246094,"150201",1,"1502","1502"
"6570","2022","018494","2",2,-11.0756616592407,-77.5910491943359,"150810",1,"1502","1508"
"6571","2022","018495","2",3,-11.5001230239868,-77.2119293212891,"150601",1,"1502","1506"
"6572","2022","018496","2",4,-10.7204656600952,-77.7746963500977,"150203",1,"1502","1502"
"6573","2022","018497","2",2,-11.0969619750977,-77.6249694824219,"150803",1,"1502","1508"
"6574","2022","018498","2",3,-11.5218286514282,-77.2900390625,"150605",1,"1502","1506"
"6575","2022","018499","2",5,-11.9054183959961,-76.6640472412109,"150728",1,"1502","1507"
"6576","2022","018500","2",2,-13.0749778747559,-76.3882064819336,"150501",1,"1502","1505"
"6577","2022","018501","2",4,-10.6876173019409,-77.7727203369141,"150203",1,"1502","1502"
"6578","2022","018502","2",5,-11.618597984314,-77.2153778076172,"150604",1,"1502","1506"
"6579","2022","018504","5",5,-10.6695718765259,-76.7735214233398,"150901",1,"1502","1509"
"6580","2022","018505","5",5,-11.6506290435791,-76.2372665405273,"150705",1,"1502","1507"
"6581","2022","018506","5",5,-11.4660577774048,-76.6220932006836,"150401",1,"1502","1504"
"6582","2022","018507","5",5,-11.8436708450317,-76.3833084106445,"150701",1,"1502","1507"
"6583","2022","018508","5",5,-10.6705703735352,-76.771842956543,"150901",1,"1502","1509"
"6584","2022","018509","2",7,-10.9042549133301,-77.4675598144531,"150204",2,"1502","1502"
"6585","2022","018510","2",7,-12.8818874359131,-76.0701446533203,"150511",2,"1502","1505"
"6586","2022","018511","2",7,-11.5573711395264,-77.2458190917969,"150605",2,"1502","1506"
"6587","2022","018512","8",1,-11.8365526199341,-77.0390701293945,"150106",1,"1501","1501"
"6588","2022","018513","2",7,-11.5904779434204,-77.1427841186523,"150604",2,"1502","1506"
"6589","2022","018514","2",8,-13.0190153121948,-76.3911590576172,"150507",2,"1502","1505"
"6590","2022","018515","2",7,-10.7439079284668,-77.6155166625977,"150204",2,"1502","1502"
"6591","2022","018516","2",7,-13.2181348800659,-76.2613372802734,"150501",2,"1502","1505"
"6592","2022","018517","2",7,-10.7497978210449,-77.7483520507812,"150201",2,"1502","1502"
"6593","2022","018518","2",7,-13.0954504013062,-76.3892517089844,"150501",2,"1502","1505"
"6594","2022","018519","2",8,-11.0727090835571,-77.2234802246094,"150811",2,"1502","1508"
"6595","2022","018520","2",6,-12.6694030761719,-75.9495849609375,"151023",1,"1502","1510"
"6596","2022","018521","2",7,-12.697732925415,-76.6092300415039,"150509",2,"1502","1505"
"6597","2022","018522","2",7,-11.0525732040405,-77.1117782592773,"150811",2,"1502","1508"
"6598","2022","018523","2",8,-11.0405941009521,-77.5876007080078,"150806",2,"1502","1508"
"6599","2022","018524","8",1,-11.7971982955933,-76.981086730957,"150106",1,"1501","1501"
"6600","2022","018525","2",7,-11.7088584899902,-76.9503555297852,"150407",2,"1502","1504"
"6601","2022","018526","2",6,-12.8672742843628,-76.0525894165039,"150511",1,"1502","1505"
"6602","2022","018527","8",1,-11.7816753387451,-76.9508438110352,"150106",1,"1501","1501"
"6603","2022","018528","2",6,-11.911413192749,-76.5380172729492,"150727",1,"1502","1507"
"6604","2022","018529","2",7,-12.5656366348267,-76.5523834228516,"150503",2,"1502","1505"
"6605","2022","018530","2",7,-11.4624586105347,-77.1702728271484,"150601",2,"1502","1506"
"6606","2022","018531","2",8,-12.0994939804077,-76.4838790893555,"150702",2,"1502","1507"
"6607","2022","018532","2",7,-11.0969228744507,-77.5552215576172,"150810",2,"1502","1508"
"6608","2022","018533","2",7,-12.8627414703369,-76.3413238525391,"150512",2,"1502","1505"
"6609","2022","018534","5",6,-11.7212610244751,-76.5878601074219,"150707",1,"1502","1507"
"6610","2022","018535","5",7,-12.3090515136719,-76.3827209472656,"150713",2,"1502","1507"
"6611","2022","018536","5",6,-10.3589220046997,-77.0007858276367,"150302",1,"1502","1503"
"6612","2022","018537","5",6,-12.0993022918701,-76.2308959960938,"150729",1,"1502","1507"
"6613","2022","018538","5",8,-10.86851978302,-76.7969512939453,"150906",2,"1502","1509"
"6614","2022","018539","5",6,-12.3071327209473,-76.1436920166016,"151024",1,"1502","1510"
"6615","2022","018540","5",7,-11.2391395568848,-76.926513671875,"150606",2,"1502","1506"
"6616","2022","018541","5",8,-12.0183744430542,-76.4719467163086,"150715",2,"1502","1507"
"6617","2022","018542","5",6,-11.2333946228027,-76.6559600830078,"150602",1,"1502","1506"
"6618","2022","018543","5",6,-11.4068117141724,-76.5756759643555,"150404",1,"1502","1504"
"6619","2022","018544","5",7,-11.8559217453003,-76.5600891113281,"150723",2,"1502","1507"
"6620","2022","018545","5",6,-11.4982147216797,-76.7485580444336,"150403",1,"1502","1504"
"6621","2022","018547","5",6,-11.2377500534058,-76.8396072387695,"150607",1,"1502","1506"
"6622","2022","018548","5",7,-11.0625200271606,-77.0139312744141,"150807",2,"1502","1508"
"6623","2022","018549","5",6,-11.8722152709961,-76.5449676513672,"150723",1,"1502","1507"
"6624","2022","018550","5",7,-12.1640319824219,-75.7066421508789,"151030",2,"1502","1510"
"6625","2022","018551","5",6,-10.5005302429199,-77.0554275512695,"150304",1,"1502","1503"
"6626","2022","018552","5",6,-12.8113021850586,-75.7657089233398,"151012",1,"1502","1510"
"6627","2022","018553","5",8,-12.9887027740479,-75.7572326660156,"151020",2,"1502","1510"
"6628","2022","018554","5",6,-10.9156980514526,-76.8528594970703,"150804",1,"1502","1508"
"6629","2022","018555","5",6,-12.3445148468018,-75.8708801269531,"151007",1,"1502","1510"
"6630","2022","018556","5",8,-12.134126663208,-76.4525604248047,"150706",2,"1502","1507"
"6631","2022","018557","5",6,-10.7931470870972,-76.9662246704102,"150902",1,"1502","1509"
"6632","2022","018558","5",7,-10.8476467132568,-77.3531188964844,"150802",2,"1502","1508"
"6633","2022","018559","5",6,-12.127028465271,-76.4187088012695,"150711",1,"1502","1507"
"6634","2022","018560","5",7,-11.8166494369507,-76.7735595703125,"150716",2,"1502","1507"
"6635","2022","018561","5",8,-11.4981031417847,-76.7674560546875,"150403",2,"1502","1504"
"6636","2022","018562","5",6,-12.0171098709106,-76.3903579711914,"150718",1,"1502","1507"
"6637","2022","018563","5",6,-12.4603748321533,-75.9202651977539,"151001",1,"1502","1510"
"6638","2022","018564","5",8,-10.4042530059814,-76.9149703979492,"150301",2,"1502","1503"
"6639","2022","018565","7",2,-3.73034405708313,-73.2490768432617,"160108",1,"16","1601"
"6640","2022","018566","7",2,-3.75258946418762,-73.2528686523438,"160101",1,"16","1601"
"6641","2022","018567","7",2,-3.72722768783569,-73.2474594116211,"160108",1,"16","1601"
"6642","2022","018568","7",2,-3.7627592086792,-73.2524719238281,"160112",1,"16","1601"
"6643","2022","018569","7",2,-3.78903269767761,-73.299560546875,"160113",1,"16","1601"
"6644","2022","018570","7",2,-3.76150345802307,-73.2809829711914,"160113",1,"16","1601"
"6645","2022","018571","7",2,-3.71494150161743,-73.2437133789062,"160108",1,"16","1601"
"6646","2022","018572","7",2,-3.71131491661072,-73.2388916015625,"160108",1,"16","1601"
"6647","2022","018573","7",2,-3.73638010025024,-73.2519989013672,"160101",1,"16","1601"
"6648","2022","018574","7",2,-3.74870324134827,-73.2528991699219,"160101",1,"16","1601"
"6649","2022","018575","7",2,-3.7228102684021,-73.2559051513672,"160108",1,"16","1601"
"6650","2022","018576","7",2,-3.75530672073364,-73.2678680419922,"160101",1,"16","1601"
"6651","2022","018577","7",2,-3.77804565429688,-73.2808303833008,"160113",1,"16","1601"
"6652","2022","018578","7",2,-3.72090244293213,-73.2512588500977,"160108",1,"16","1601"
"6653","2022","018579","7",2,-3.77488136291504,-73.2677764892578,"160112",1,"16","1601"
"6654","2022","018580","7",2,-3.72113752365112,-73.255500793457,"160108",1,"16","1601"
"6655","2022","018581","7",2,-3.73707628250122,-73.2614974975586,"160101",1,"16","1601"
"6656","2022","018582","7",2,-3.7722179889679,-73.2678909301758,"160112",1,"16","1601"
"6657","2022","018583","7",2,-3.73596453666687,-73.2450103759766,"160101",1,"16","1601"
"6658","2022","018584","7",2,-3.77437162399292,-73.2750473022461,"160113",1,"16","1601"
"6659","2022","018585","7",2,-3.73350644111633,-73.26904296875,"160101",1,"16","1601"
"6660","2022","018586","7",2,-3.79410576820374,-73.3021240234375,"160113",1,"16","1601"
"6661","2022","018587","7",2,-3.79736971855164,-73.32958984375,"160113",1,"16","1601"
"6662","2022","018588","7",2,-3.7409987449646,-73.2581253051758,"160101",1,"16","1601"
"6663","2022","018589","7",2,-3.76738834381104,-73.2637939453125,"160112",1,"16","1601"
"6664","2022","018590","7",2,-3.74388861656189,-73.2413558959961,"160101",1,"16","1601"
"6665","2022","018591","7",2,-3.76581144332886,-73.2806243896484,"160113",1,"16","1601"
"6666","2022","018592","7",2,-3.75370526313782,-73.2773895263672,"160101",1,"16","1601"
"6667","2022","018593","7",2,-3.80455708503723,-73.3093566894531,"160113",1,"16","1601"
"6668","2022","018594","7",2,-3.7759096622467,-73.2628326416016,"160112",1,"16","1601"
"6669","2022","018595","7",2,-3.80873990058899,-73.3123931884766,"160113",1,"16","1601"
"6670","2022","018596","7",2,-3.73069906234741,-73.2460098266602,"160108",1,"16","1601"
"6671","2022","018597","7",2,-3.75448632240295,-73.2542343139648,"160101",1,"16","1601"
"6672","2022","018598","7",2,-3.73410439491272,-73.2617492675781,"160101",1,"16","1601"
"6673","2022","018599","7",2,-3.73274946212769,-73.2604598999023,"160101",1,"16","1601"
"6674","2022","018600","7",2,-3.765780210495,-73.2586822509766,"160112",1,"16","1601"
"6675","2022","018601","7",2,-3.72688746452332,-73.2591247558594,"160108",1,"16","1601"
"6676","2022","018602","7",2,-3.76765322685242,-73.3038101196289,"160113",1,"16","1601"
"6677","2022","018603","7",2,-3.76414918899536,-73.2489166259766,"160112",1,"16","1601"
"6678","2022","018619","7",2,-3.74391198158264,-73.2564468383789,"160101",1,"16","1601"
"6679","2022","018620","7",2,-3.77154159545898,-73.2782974243164,"160113",1,"16","1601"
"6680","2022","018621","7",2,-3.74495124816895,-73.2641067504883,"160101",1,"16","1601"
"6681","2022","018622","7",2,-3.77314043045044,-73.2831649780273,"160113",1,"16","1601"
"6682","2022","018623","7",2,-3.76087808609009,-73.251708984375,"160112",1,"16","1601"
"6683","2022","018624","7",2,-3.79273104667664,-73.308235168457,"160113",1,"16","1601"
"6684","2022","018625","7",2,-3.82002401351929,-73.3339080810547,"160113",1,"16","1601"
"6685","2022","018626","7",2,-3.74649930000305,-73.2520370483398,"160101",1,"16","1601"
"6686","2022","018627","7",2,-3.77538180351257,-73.2919464111328,"160113",1,"16","1601"
"6687","2022","018628","7",2,-3.76071238517761,-73.2539443969727,"160101",1,"16","1601"
"6688","2022","018629","7",2,-3.77574944496155,-73.2800750732422,"160113",1,"16","1601"
"6689","2022","018630","7",2,-3.77911329269409,-73.2726516723633,"160112",1,"16","1601"
"6690","2022","018631","7",2,-3.72162771224976,-73.2613296508789,"160108",1,"16","1601"
"6691","2022","018632","7",2,-3.84488654136658,-73.3366470336914,"160113",1,"16","1601"
"6692","2022","018633","7",2,-3.72894501686096,-73.254020690918,"160108",1,"16","1601"
"6693","2022","018634","7",2,-3.74839854240417,-73.2555770874023,"160101",1,"16","1601"
"6694","2022","018635","7",2,-3.72914218902588,-73.2505722045898,"160108",1,"16","1601"
"6695","2022","018637","7",2,-3.78359746932983,-73.3037261962891,"160113",1,"16","1601"
"6696","2022","018638","7",2,-3.77755522727966,-73.2747650146484,"160112",1,"16","1601"
